project,surface_type,source_path,canonical_doc_path,audience,diataxis_type,owner_status,verification_command,gap_status,reviewer_notes
helm-ai-kernel,protocol,protocols/policy-schema/v1/learning/subject_ref.proto,protocols/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/boundary/extauthz/v1/extauthz.proto,protocols/proto/README.md,kernel-guardian,reference,owned-active,make docs-coverage && make docs-truth && protoc -Iprotocols/proto --descriptor_set_out=/tmp/helm-extauthz-v1.pb protocols/proto/boundary/extauthz/v1/extauthz.proto,covered,Optional gRPC source contract for Kernel-owned pre-dispatch external authorization; final effect receipts ProofGraph edges and EvidencePack refs remain post-dispatch proof artifacts.
helm-ai-kernel,protocol,protocols/proto/helm/authority/v1/authority.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/effects/v1/effects.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/intervention/v1/intervention.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/kernel/v1/helm.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,protocol,protocols/proto/helm/truth/v1/truth.proto,protocols/proto/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/docs.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Documentation gate workflow; keep aligned with docs coverage and truth scripts.
helm-ai-kernel,schema,schemas/receipts/authz_snapshot.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Authorization snapshot receipt schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/evidence_envelope_manifest.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Evidence envelope manifest schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/execution_boundary_record.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Execution boundary record schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/mcp_authorization_profile.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,MCP authorization profile schema is documented in the execution-boundary OSS response.
helm-ai-kernel,schema,schemas/receipts/sandbox_grant.v1.json,docs/execution-boundary-oss-response.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Sandbox grant receipt schema is documented in the execution-boundary OSS response.
helm-ai-kernel,tooling,tools/competitive-bakeoff,tools/competitive-bakeoff/README.md,maintainer,how-to,owned-active,make docs-coverage && make docs-truth,covered,Clean-room competitive bakeoff fixtures and usage are documented in the harness README.
helm-ai-kernel,markdown-document,core/pkg/compliance/README.md,core/pkg/compliance/README.md,compliance-engineer,reference,owned-active,go test ./core/pkg/compliance -count=1 && make docs-truth,covered,Compliance source-owner README inventoried; keep public compliance claims aligned to implementation.
helm-ai-kernel,markdown-document,core/pkg/contracts/README.md,core/pkg/contracts/README.md,kernel-guardian,reference,owned-active,go test ./core/pkg/contracts -count=1 && make docs-truth,covered,Contracts source-owner README inventoried; keep public contract claims aligned to schemas and tests.
helm-ai-kernel,markdown-document,core/pkg/evidencepack/README.md,core/pkg/evidencepack/README.md,conformance-engineer,reference,owned-active,go test ./core/pkg/evidencepack -count=1 && make docs-truth,covered,EvidencePack source-owner README inventoried; keep archive and replay claims aligned to package behavior.
helm-ai-kernel,markdown-document,core/pkg/kernel/README.md,core/pkg/kernel/README.md,kernel-guardian,reference,owned-active,go test ./core/pkg/kernel -count=1 && make docs-truth,covered,Kernel source-owner README inventoried; keep deterministic runtime claims aligned to package behavior.
helm-ai-kernel,markdown-document,core/pkg/mcp/README.md,core/pkg/mcp/README.md,mcp-runtime,reference,owned-active,go test ./core/pkg/mcp -count=1 && make docs-truth,covered,MCP source-owner README inventoried; keep MCP gateway and safety claims aligned to implementation.
helm-ai-kernel,markdown-document,core/pkg/proofgraph/README.md,core/pkg/proofgraph/README.md,conformance-engineer,reference,owned-active,go test ./core/pkg/proofgraph -count=1 && make docs-truth,covered,ProofGraph source-owner README inventoried; keep proof graph claims aligned to package behavior.
helm-ai-kernel,scripts,scripts/launch,docs/DEVELOPER_JOURNEY.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Launch scripts covered by the developer journey and launch command validation.
helm-ai-kernel,examples,examples/launch,examples/README.md,developer,how-to,owned-active,make docs-coverage && make docs-truth,covered,Launch examples covered by the examples index and source-local READMEs.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_command.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton command envelope schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_contract_bundle.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton connector contract bundle schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_evidence.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton evidence schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_receipt.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton receipt schema is registered in the schema index.
helm-ai-kernel,configuration,protocols/json-schemas/connectors/ton/acton_script_manifest.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,TON Acton script manifest schema is registered in the schema index.
helm-ai-kernel,surface,examples/python_sdk,examples/python_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,First-class Python SDK smoke example covered by local HELM boundary validation.
helm-ai-kernel,surface,examples/ts_sdk,examples/ts_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,First-class TypeScript SDK smoke example covered by local HELM boundary validation.
helm-ai-kernel,configuration,examples/ts_sdk/package.json,examples/ts_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,TypeScript SDK example module metadata keeps the local runnable example on ESM semantics.
helm-ai-kernel,configuration,examples/ts_sdk/tsconfig.json,examples/ts_sdk/README.md,developer,tutorial,owned-active,make sdk-examples-smoke && make docs-truth,covered,TypeScript SDK example compiler settings are documented by the runnable example README.
helm-ai-kernel,policy,policies,docs/LAUNCHPAD.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad policy packs are covered by the Launchpad public entry and launchpad policy-pack notes; keep policy examples aligned with registry and schema changes.
helm-ai-kernel,reference-pack,reference_packs/launchpad,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad reference-pack material is owned by the Launchpad docs and must stay aligned with registry specs and launch receipts.
helm-ai-kernel,registry,registry,docs/LAUNCHPAD.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad registry entries are documented through the Launchpad overview and app/substrate spec pages.
helm-ai-kernel,registry,registry/launchkit/apps/openclaw/secrets.schema.yaml,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,OpenClaw LaunchKit scoped secret schema is documented by the LaunchKit app-spec package layout and must stay aligned with SecretPlan behavior.
helm-ai-kernel,registry,registry/launchkit/apps/hermes/secrets.schema.yaml,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Hermes LaunchKit scoped secret schema is documented by the LaunchKit app-spec package layout and must stay aligned with SecretPlan behavior.
helm-ai-kernel,registry,registry/launchkit/apps/opencode/secrets.schema.yaml,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,OpenCode LaunchKit verify-only secret schema is documented by the LaunchKit app-spec package layout and must stay aligned with SecretPlan behavior.
helm-ai-kernel,registry,registry/launchkit/apps/kilocode/secrets.schema.yaml,docs/LAUNCHPAD.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Kilo Code LaunchKit verify-only secret schema is documented by the LaunchKit app-spec package layout and must stay aligned with SecretPlan behavior.
helm-ai-kernel,schema,schemas/launchpad,docs/launchpad/APP_SPEC.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad schema family is covered by the app and substrate spec docs; individual schemas must remain source truth for generated contracts.
helm-ai-kernel,schema,schemas/launchpad/app_spec.schema.json,docs/launchpad/APP_SPEC.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad app spec schema is documented by the Launchpad app spec page and validated by docs truth coverage.
helm-ai-kernel,schema,schemas/launchpad/framework_adapter.schema.json,docs/launchpad/UNIVERSAL_IMPORTER.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad framework adapter schema is documented by the Universal Importer page and adapter manifest contract.
helm-ai-kernel,schema,schemas/launchpad/launch_plan.schema.json,docs/launchpad/CONFORMANCE.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad launch-plan schema is covered by Launchpad conformance documentation.
helm-ai-kernel,schema,schemas/launchpad/launch_run.schema.json,docs/launchpad/CONFORMANCE.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad launch-run schema is covered by Launchpad conformance documentation.
helm-ai-kernel,schema,schemas/launchpad/receipt.schema.json,docs/launchpad/CONFORMANCE.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad receipt schema is covered by Launchpad conformance and receipt validation notes.
helm-ai-kernel,schema,schemas/launchpad/substrate_spec.schema.json,docs/launchpad/SUBSTRATE_SPEC.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad substrate schema is documented by the substrate spec page.
helm-ai-kernel,test-surface,tests/launchpad,docs/launchpad/CONFORMANCE.md,maintainer,tutorial,owned-active,make docs-coverage && make docs-truth,covered,Launchpad tests are covered by the Launchpad conformance guide and docs truth gate.
helm-ai-kernel,configuration,tests/launchpad/go.mod,docs/launchpad/CONFORMANCE.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad conformance module metadata is covered by the Launchpad conformance guide and local test gate.
helm-ai-kernel,test-surface,tests/skills,docs/skills/FLOW_CATALOG.md,maintainer,tutorial,owned-active,go test ./tests/skills/... && make docs-truth,covered,Skill Packs conformance tests cover scan denial repo projection plugin export MCP quarantine receipts and revocation flows.
helm-ai-kernel,configuration,tests/skills/go.mod,docs/skills/FLOW_CATALOG.md,maintainer,reference,owned-active,go test ./tests/skills/... && make docs-truth,covered,Skill Packs conformance module metadata is covered by the Skill Packs flow catalog and local test gate.
helm-ai-kernel,tooling,tools/launchpad,tools/launchpad/artifacts/README.md,release,reference,owned-active,make docs-coverage && make docs-truth,covered,HELM-owned Launchpad artifact build recipes are covered by the artifact recipe README and Launchpad conformance gates.
helm-ai-kernel,configuration,tools/launchpad/egressproxy/go.mod,tools/launchpad/artifacts/README.md,release,reference,owned-active,make docs-coverage && make docs-truth,covered,Launchpad egress-proxy module metadata supports focused proxy tests and is covered by the artifact recipe README plus Launchpad conformance gates.
helm-ai-kernel,examples,examples/workstation,examples/workstation/README.md,developer,how-to,owned-active,make docs-coverage && make docs-truth,covered,Workstation adapter wrapper examples are covered by the workstation examples README and quickstart.
helm-ai-kernel,fixtures,fixtures/workstation,docs/reference/workstation-conformance.md,conformance-engineer,reference,owned-active,make docs-coverage && make docs-truth,covered,Workstation conformance fixtures cover observe draft denied memory network loop and tainted-context cases.
helm-ai-kernel,ci-cd,.github/workflows/launchpad-clean-install.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Launchpad clean-install GA workflow validates Homebrew install local-container launches teardown EvidencePack verification and redacted secret-fragment auditing.
helm-ai-kernel,ci-cd,.github/workflows/helm-integration.yml,docs/launchpad/K8S_SMOKE.md,operator,how-to,owned-active,bash scripts/ci/launchpad_k8s_smoke.sh --mode baseline,covered,Helm Integration workflow drives the launchpad k8s smoke matrix (baseline / positive / negative) on minikube by default; the smoke driver also supports reused kubeconfig clusters with namespace-scoped cleanup. Baseline always runs, positive is gated on the launchpad-live-test PR label plus the HELM_LAUNCHPAD_CI_OPENROUTER_API_KEY secret.
helm-ai-kernel,ci-cd,.github/workflows/maven-publish.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/npm-publish.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/nightly-quality.yml,.github/workflows/README.md,operator,how-to,owned-active,make quality-nightly,covered,Nightly Advisory quality workflow for heavyweight gates.
helm-ai-kernel,ci-cd,.github/workflows/python-publish.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/release.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/scorecard.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,ci-cd,.github/workflows/slsa-provenance.yml,.github/workflows/README.md,operator,how-to,owned-active,make docs-coverage && make docs-truth,covered,SLSA provenance workflow for release artifact attestation; keep aligned with release workflow documentation.
helm-ai-kernel,ci-cd,.github/workflows/version-drift.yml,.github/workflows/README.md,operator,how-to,owned-active,make version-drift-published,covered,Published registry drift monitor opens or updates one issue when lockstep release channels fall behind VERSION.
helm-ai-kernel,api-contract,api/openapi/helm.openapi.yaml,api/openapi/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,examples/otel-genai/go.mod,examples/otel-genai/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/approvals/approval_ceremony_record.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/approvals/approval_decision.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/approvals/approval_request.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/create_calendar_event_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/request_purchase_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/screen_candidate_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/send_chat_message_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/effects/send_email_effect.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/approval_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,schemas/receipts/arc_scorecard_receipt.schema.json,schemas/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,schemas/receipts/arc_tool_receipt.schema.json,schemas/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/connector_effect_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/outbound_comm_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,schema,schemas/receipts/runtime_adapter_receipt.v1.json,schemas/README.md,developer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/go/go.mod,sdk/go/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/python/pyproject.toml,sdk/python/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/rust/Cargo.toml,sdk/rust/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/package-lock.json,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/package.json,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/tsconfig.json,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,sdk/ts/vitest.config.ts,sdk/ts/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,tests/conformance/go.mod,tests/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,tools/doccheck/go.mod,tools/doccheck/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,tools/tcbcheck/go.mod,tools/tcbcheck/README.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/audit/merged_audit_report.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/authority/authority_evaluation.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/escalation_policy.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/human_task.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/obligation.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/business/sla.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/certification/conformance_report.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/certification/module_attestation.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/approval_artifact.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/condensation_checkpoint.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/effect.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/env_snap.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/envelope_ref.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/envsnap.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/error_ir.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/evidence_pack.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/evidence_view.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/genesis_approval.v1.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/money.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/secret_ref.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/core/workflow_definition.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/control_loop.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/essential_variable.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/mode.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
helm-ai-kernel,configuration,protocols/json-schemas/cybernetics/regulation_graph.schema.json,protocols/json-schemas/SCHEMA_INDEX.md,maintainer,reference,owned-active,make docs-coverage && make docs-truth,covered,Coverage row generated from active source/config/route discovery; canonical doc must be updated when the source surface changes lifecycle or interface.
